 5.00000000e-14  1.09929824e+00  5.00000000e-14  1.09929820e+00  5.00000000e-14  2.89522481e-01  5.00000000e-14  1.44235987e+00  5.00000000e-14 -3.25469904e-08 
 1.00000000e-13  1.09929330e+00  1.00000000e-13  1.09929330e+00  1.00000000e-13  2.75168243e-01  1.00000000e-13  1.43252095e+00  1.00000000e-13  2.40907871e-09 
 2.00000000e-13  1.09929319e+00  2.00000000e-13  1.09929319e+00  2.00000000e-13  2.49441649e-01  2.00000000e-13  1.41440971e+00  2.00000000e-13  5.00413022e-09 
 4.00000000e-13  1.09929330e+00  4.00000000e-13  1.09929330e+00  4.00000000e-13  2.04373635e-01  4.00000000e-13  1.38230654e+00  4.00000000e-13  1.35697831e-09 
 8.00000000e-13  1.09929319e+00  8.00000000e-13  1.09929320e+00  8.00000000e-13  1.35536221e-01  8.00000000e-13  1.33019077e+00  8.00000000e-13  2.59183319e-09 
 1.60000000e-12  1.09929330e+00  1.60000000e-12  1.09929330e+00  1.60000000e-12  5.49487965e-02  1.60000000e-12  1.25797592e+00  1.60000000e-12  3.49233020e-09 
 3.20000000e-12  1.09929312e+00  3.20000000e-12  1.09929320e+00  3.20000000e-12 -2.40894235e-03  3.20000000e-12  1.18182193e+00  3.20000000e-12  8.01790161e-08 
 5.00000000e-12  1.09929306e+00  5.00000000e-12  1.09929330e+00  5.00000000e-12 -9.35379980e-03  5.00000000e-12  1.14589448e+00  5.00000000e-12  2.42570330e-07 
 5.32000000e-12  1.09929298e+00  5.32000000e-12  1.09929325e+00  5.32000000e-12 -8.77036699e-03  5.32000000e-12  1.14227652e+00  5.32000000e-12  2.75898272e-07 
 5.96000000e-12  1.09929291e+00  5.96000000e-12  1.09929325e+00  5.96000000e-12 -7.58532543e-03  5.96000000e-12  1.13565714e+00  5.96000000e-12  3.38832422e-07 
 7.24000000e-12  1.09929279e+00  7.24000000e-12  1.09929325e+00  7.24000000e-12 -5.53306560e-03  7.24000000e-12  1.12539524e+00  7.24000000e-12  4.58573814e-07 
 9.80000000e-12  1.09929257e+00  9.80000000e-12  1.09929325e+00  9.80000000e-12 -2.78305356e-03  9.80000000e-12  1.11270044e+00  9.80000000e-12  6.81047711e-07 
 1.48000000e-11  1.09929217e+00  1.48000000e-11  1.09929325e+00  1.48000000e-11 -5.67579403e-04  1.48000000e-11  1.10268269e+00  1.48000000e-11  1.08321824e-06 
 1.98000000e-11  1.09929178e+00  1.98000000e-11  1.09929325e+00  1.98000000e-11 -1.04287401e-04  1.98000000e-11  1.10051975e+00  1.98000000e-11  1.46881398e-06 
 2.48000000e-11  1.09929140e+00  2.48000000e-11  1.09929325e+00  2.48000000e-11  8.45103413e-07  2.48000000e-11  1.10005239e+00  2.48000000e-11  1.85098144e-06 
 2.98000000e-11  1.09929101e+00  2.98000000e-11  1.09929325e+00  2.98000000e-11  2.16317362e-05  2.98000000e-11  1.09995153e+00  2.98000000e-11  2.23242727e-06 
 3.48000000e-11  1.09929063e+00  3.48000000e-11  1.09929325e+00  3.48000000e-11  2.71259494e-05  3.48000000e-11  1.09992899e+00  3.48000000e-11  2.61368925e-06 
 3.98000000e-11  1.09929025e+00  3.98000000e-11  1.09929324e+00  3.98000000e-11  2.78111237e-05  3.98000000e-11  1.09992302e+00  3.98000000e-11  2.99494231e-06 
 4.48000000e-11  1.09928987e+00  4.48000000e-11  1.09929324e+00  4.48000000e-11  2.83265313e-05  4.48000000e-11  1.09992169e+00  4.48000000e-11  3.37616025e-06 
 4.98000000e-11  1.09928949e+00  4.98000000e-11  1.09929324e+00  4.98000000e-11  2.82225037e-05  4.98000000e-11  1.09992127e+00  4.98000000e-11  3.75740279e-06 
 5.48000000e-11  1.09928910e+00  5.48000000e-11  1.09929324e+00  5.48000000e-11  2.83908897e-05  5.48000000e-11  1.09992124e+00  5.48000000e-11  4.13861698e-06 
 5.98000000e-11  1.09928872e+00  5.98000000e-11  1.09929324e+00  5.98000000e-11  2.82509501e-05  5.98000000e-11  1.09992117e+00  5.98000000e-11  4.51985798e-06 
 6.48000000e-11  1.09928834e+00  6.48000000e-11  1.09929324e+00  6.48000000e-11  2.83936596e-05  6.48000000e-11  1.09992121e+00  6.48000000e-11  4.90107106e-06 
 6.98000000e-11  1.09928796e+00  6.98000000e-11  1.09929324e+00  6.98000000e-11  2.82530902e-05  6.98000000e-11  1.09992116e+00  6.98000000e-11  5.28231102e-06 
 7.48000000e-11  1.09928757e+00  7.48000000e-11  1.09929324e+00  7.48000000e-11  2.83935628e-05  7.48000000e-11  1.09992121e+00  7.48000000e-11  5.66352315e-06 
 7.98000000e-11  1.09928719e+00  7.98000000e-11  1.09929324e+00  7.98000000e-11  2.82533102e-05  7.98000000e-11  1.09992116e+00  7.98000000e-11  6.04476212e-06 
 8.48000000e-11  1.09928681e+00  8.48000000e-11  1.09929324e+00  8.48000000e-11  2.83933909e-05  8.48000000e-11  1.09992121e+00  8.48000000e-11  6.42597332e-06 
 8.98000000e-11  1.09928643e+00  8.98000000e-11  1.09929323e+00  8.98000000e-11  2.82533785e-05  8.98000000e-11  1.09992116e+00  8.98000000e-11  6.80721129e-06 
 9.48000000e-11  1.09928605e+00  9.48000000e-11  1.09929323e+00  9.48000000e-11  2.83932254e-05  9.48000000e-11  1.09992121e+00  9.48000000e-11  7.18842156e-06 
 9.98000000e-11  1.09928566e+00  9.98000000e-11  1.09929323e+00  9.98000000e-11  2.82534341e-05  9.98000000e-11  1.09992116e+00  9.98000000e-11  7.56965853e-06 
 1.04800000e-10  1.09928528e+00  1.04800000e-10  1.09929323e+00  1.04800000e-10  2.83930618e-05  1.04800000e-10  1.09992121e+00  1.04800000e-10  7.95086787e-06 
 1.09800000e-10  1.09928490e+00  1.09800000e-10  1.09929323e+00  1.09800000e-10  2.82534877e-05  1.09800000e-10  1.09992116e+00  1.09800000e-10  8.33210384e-06 
 1.14800000e-10  1.09928452e+00  1.14800000e-10  1.09929323e+00  1.14800000e-10  2.83928985e-05  1.14800000e-10  1.09992121e+00  1.14800000e-10  8.71331225e-06 
 1.19800000e-10  1.09928413e+00  1.19800000e-10  1.09929323e+00  1.19800000e-10  2.82535415e-05  1.19800000e-10  1.09992116e+00  1.19800000e-10  9.09454722e-06 
 1.24800000e-10  1.09928375e+00  1.24800000e-10  1.09929323e+00  1.24800000e-10  2.83927355e-05  1.24800000e-10  1.09992121e+00  1.24800000e-10  9.47575471e-06 
 1.29800000e-10  1.09928337e+00  1.29800000e-10  1.09929323e+00  1.29800000e-10  2.82535950e-05  1.29800000e-10  1.09992116e+00  1.29800000e-10  9.85698868e-06 
