 5.00000000e-14  1.09895335e+00  5.00000000e-14  1.09895331e+00  5.00000000e-14  2.43579591e-01  5.00000000e-14  1.39103411e+00  5.00000000e-14 -4.17702806e-08 
 1.00000000e-13  1.09894226e+00  1.00000000e-13  1.09894228e+00  1.00000000e-13  2.27581455e-01  1.00000000e-13  1.37947798e+00  1.00000000e-13  1.10593137e-08 
 2.00000000e-13  1.09894192e+00  2.00000000e-13  1.09894193e+00  2.00000000e-13  2.01550689e-01  2.00000000e-13  1.36055503e+00  2.00000000e-13  1.44219889e-08 
 4.00000000e-13  1.09894226e+00  4.00000000e-13  1.09894227e+00  4.00000000e-13  1.57679562e-01  4.00000000e-13  1.32719155e+00  4.00000000e-13  6.77544598e-09 
 8.00000000e-13  1.09894194e+00  8.00000000e-13  1.09894194e+00  8.00000000e-13  9.42939865e-02  8.00000000e-13  1.27383072e+00  8.00000000e-13  6.81641055e-09 
 1.60000000e-12  1.09894227e+00  1.60000000e-12  1.09894228e+00  1.60000000e-12  2.79522600e-02  1.60000000e-12  1.20450488e+00  1.60000000e-12  3.73938946e-09 
 3.20000000e-12  1.09894189e+00  3.20000000e-12  1.09894195e+00  3.20000000e-12 -8.21083278e-03  3.20000000e-12  1.14089261e+00  3.20000000e-12  5.90964071e-08 
 5.00000000e-12  1.09894214e+00  5.00000000e-12  1.09894228e+00  5.00000000e-12 -5.14731179e-03  5.00000000e-12  1.11857647e+00  5.00000000e-12  1.45163445e-07 
 5.32000000e-12  1.09894196e+00  5.32000000e-12  1.09894212e+00  5.32000000e-12 -4.59451227e-03  5.32000000e-12  1.11646204e+00  5.32000000e-12  1.62228204e-07 
 5.96000000e-12  1.09894193e+00  5.96000000e-12  1.09894212e+00  5.96000000e-12 -3.52275021e-03  5.96000000e-12  1.11277736e+00  5.96000000e-12  1.91389135e-07 
 7.24000000e-12  1.09894187e+00  7.24000000e-12  1.09894212e+00  7.24000000e-12 -2.06936163e-03  7.24000000e-12  1.10762229e+00  7.24000000e-12  2.46852281e-07 
 9.80000000e-12  1.09894176e+00  9.80000000e-12  1.09894212e+00  9.80000000e-12 -6.66595997e-04  9.80000000e-12  1.10249188e+00  9.80000000e-12  3.51933178e-07 
 1.48000000e-11  1.09894157e+00  1.48000000e-11  1.09894212e+00  1.48000000e-11  5.14857438e-06  1.48000000e-11  1.09999819e+00  1.48000000e-11  5.48970573e-07 
 1.98000000e-11  1.09894137e+00  1.98000000e-11  1.09894211e+00  1.98000000e-11  9.96897535e-06  1.98000000e-11  1.09998408e+00  1.98000000e-11  7.43490100e-07 
 2.48000000e-11  1.09894117e+00  2.48000000e-11  1.09894211e+00  2.48000000e-11  9.80270989e-06  2.48000000e-11  1.09998354e+00  2.48000000e-11  9.37922969e-07 
 2.98000000e-11  1.09894098e+00  2.98000000e-11  1.09894211e+00  2.98000000e-11  9.70613689e-06  2.98000000e-11  1.09998342e+00  2.98000000e-11  1.13242549e-06 
 3.48000000e-11  1.09894078e+00  3.48000000e-11  1.09894211e+00  3.48000000e-11  9.96880578e-06  3.48000000e-11  1.09998361e+00  3.48000000e-11  1.32685858e-06 
 3.98000000e-11  1.09894059e+00  3.98000000e-11  1.09894211e+00  3.98000000e-11  9.63590619e-06  3.98000000e-11  1.09998338e+00  3.98000000e-11  1.52136031e-06 
 4.48000000e-11  1.09894039e+00  4.48000000e-11  1.09894211e+00  4.48000000e-11  9.99916414e-06  4.48000000e-11  1.09998363e+00  4.48000000e-11  1.71579340e-06 
 4.98000000e-11  1.09894019e+00  4.98000000e-11  1.09894210e+00  4.98000000e-11  9.62292224e-06  4.98000000e-11  1.09998337e+00  4.98000000e-11  1.91029464e-06 
 5.48000000e-11  1.09894000e+00  5.48000000e-11  1.09894210e+00  5.48000000e-11  1.00045628e-05  5.48000000e-11  1.09998363e+00  5.48000000e-11  2.10472760e-06 
 5.98000000e-11  1.09893980e+00  5.98000000e-11  1.09894210e+00  5.98000000e-11  9.62078756e-06  5.98000000e-11  1.09998337e+00  5.98000000e-11  2.29922840e-06 
 6.48000000e-11  1.09893961e+00  6.48000000e-11  1.09894210e+00  6.48000000e-11  1.00052449e-05  6.48000000e-11  1.09998363e+00  6.48000000e-11  2.49366122e-06 
 6.98000000e-11  1.09893941e+00  6.98000000e-11  1.09894210e+00  6.98000000e-11  9.62070312e-06  6.98000000e-11  1.09998337e+00  6.98000000e-11  2.68816159e-06 
 7.48000000e-11  1.09893921e+00  7.48000000e-11  1.09894210e+00  7.48000000e-11  1.00050363e-05  7.48000000e-11  1.09998363e+00  7.48000000e-11  2.88259426e-06 
 7.98000000e-11  1.09893902e+00  7.98000000e-11  1.09894209e+00  7.98000000e-11  9.62100537e-06  7.98000000e-11  1.09998337e+00  7.98000000e-11  3.07709420e-06 
 8.48000000e-11  1.09893882e+00  8.48000000e-11  1.09894209e+00  8.48000000e-11  1.00046600e-05  8.48000000e-11  1.09998363e+00  8.48000000e-11  3.27152671e-06 
 8.98000000e-11  1.09893863e+00  8.98000000e-11  1.09894209e+00  8.98000000e-11  9.62138022e-06  8.98000000e-11  1.09998337e+00  8.98000000e-11  3.46602623e-06 
 9.48000000e-11  1.09893843e+00  9.48000000e-11  1.09894209e+00  9.48000000e-11  1.00042527e-05  9.48000000e-11  1.09998363e+00  9.48000000e-11  3.66045859e-06 
 9.98000000e-11  1.09893823e+00  9.98000000e-11  1.09894209e+00  9.98000000e-11  9.62176780e-06  9.98000000e-11  1.09998337e+00  9.98000000e-11  3.85495768e-06 
 1.04800000e-10  1.09893804e+00  1.04800000e-10  1.09894209e+00  1.04800000e-10  1.00038401e-05  1.04800000e-10  1.09998363e+00  1.04800000e-10  4.04938989e-06 
 1.09800000e-10  1.09893784e+00  1.09800000e-10  1.09894208e+00  1.09800000e-10  9.62215754e-06  1.09800000e-10  1.09998337e+00  1.09800000e-10  4.24388855e-06 
 1.14800000e-10  1.09893765e+00  1.14800000e-10  1.09894208e+00  1.14800000e-10  1.00034271e-05  1.14800000e-10  1.09998363e+00  1.14800000e-10  4.43832061e-06 
 1.19800000e-10  1.09893745e+00  1.19800000e-10  1.09894208e+00  1.19800000e-10  9.62254683e-06  1.19800000e-10  1.09998337e+00  1.19800000e-10  4.63281884e-06 
 1.24800000e-10  1.09893725e+00  1.24800000e-10  1.09894208e+00  1.24800000e-10  1.00030149e-05  1.24800000e-10  1.09998363e+00  1.24800000e-10  4.82725074e-06 
 1.29800000e-10  1.09893706e+00  1.29800000e-10  1.09894208e+00  1.29800000e-10  9.62293521e-06  1.29800000e-10  1.09998337e+00  1.29800000e-10  5.02174856e-06 
 1.34800000e-10  1.09893686e+00  1.34800000e-10  1.09894208e+00  1.34800000e-10  1.00026036e-05  1.34800000e-10  1.09998363e+00  1.34800000e-10  5.21618030e-06 
 1.39800000e-10  1.09893666e+00  1.39800000e-10  1.09894208e+00  1.39800000e-10  9.62332286e-06  1.39800000e-10  1.09998337e+00  1.39800000e-10  5.41067769e-06 
 1.44800000e-10  1.09893647e+00  1.44800000e-10  1.09894207e+00  1.44800000e-10  1.00021929e-05  1.44800000e-10  1.09998363e+00  1.44800000e-10  5.60510928e-06 
 1.49800000e-10  1.09893627e+00  1.49800000e-10  1.09894207e+00  1.49800000e-10  9.62370970e-06  1.49800000e-10  1.09998337e+00  1.49800000e-10  5.79960625e-06 
 1.54800000e-10  1.09893608e+00  1.54800000e-10  1.09894207e+00  1.54800000e-10  1.00017832e-05  1.54800000e-10  1.09998363e+00  1.54800000e-10  5.99403768e-06 
 1.59800000e-10  1.09893588e+00  1.59800000e-10  1.09894207e+00  1.59800000e-10  9.62409564e-06  1.59800000e-10  1.09998337e+00  1.59800000e-10  6.18853423e-06 
 1.64800000e-10  1.09893569e+00  1.64800000e-10  1.09894207e+00  1.64800000e-10  1.00013742e-05  1.64800000e-10  1.09998363e+00  1.64800000e-10  6.38296550e-06 
 1.69800000e-10  1.09893549e+00  1.69800000e-10  1.09894207e+00  1.69800000e-10  9.62448077e-06  1.69800000e-10  1.09998337e+00  1.69800000e-10  6.57746163e-06 
 1.74800000e-10  1.09893529e+00  1.74800000e-10  1.09894207e+00  1.74800000e-10  1.00009662e-05  1.74800000e-10  1.09998363e+00  1.74800000e-10  6.77189274e-06 
 1.79800000e-10  1.09893510e+00  1.79800000e-10  1.09894206e+00  1.79800000e-10  9.62486512e-06  1.79800000e-10  1.09998337e+00  1.79800000e-10  6.96638844e-06 
 1.84800000e-10  1.09893490e+00  1.84800000e-10  1.09894206e+00  1.84800000e-10  1.00005589e-05  1.84800000e-10  1.09998363e+00  1.84800000e-10  7.16081941e-06 
 1.89800000e-10  1.09893470e+00  1.89800000e-10  1.09894206e+00  1.89800000e-10  9.62524859e-06  1.89800000e-10  1.09998337e+00  1.89800000e-10  7.35531468e-06 
 1.94800000e-10  1.09893451e+00  1.94800000e-10  1.09894206e+00  1.94800000e-10  1.00001525e-05  1.94800000e-10  1.09998363e+00  1.94800000e-10  7.54974549e-06 
 1.99800000e-10  1.09893431e+00  1.99800000e-10  1.09894206e+00  1.99800000e-10  9.62563122e-06  1.99800000e-10  1.09998337e+00  1.99800000e-10  7.74424034e-06 
 2.04800000e-10  1.09893412e+00  2.04800000e-10  1.09894206e+00  2.04800000e-10  9.99974681e-06  2.04800000e-10  1.09998363e+00  2.04800000e-10  7.93867099e-06 
 2.09800000e-10  1.09893392e+00  2.09800000e-10  1.09894205e+00  2.09800000e-10  9.62601306e-06  2.09800000e-10  1.09998337e+00  2.09800000e-10  8.13316542e-06 
 2.14800000e-10  1.09893373e+00  2.14800000e-10  1.09894205e+00  2.14800000e-10  9.99934210e-06  2.14800000e-10  1.09998363e+00  2.14800000e-10  8.32759591e-06 
 2.19800000e-10  1.09893353e+00  2.19800000e-10  1.09894205e+00  2.19800000e-10  9.62639401e-06  2.19800000e-10  1.09998337e+00  2.19800000e-10  8.52208993e-06 
 2.24800000e-10  1.09893333e+00  2.24800000e-10  1.09894205e+00  2.24800000e-10  9.99893808e-06  2.24800000e-10  1.09998363e+00  2.24800000e-10  8.71652025e-06 
 2.29800000e-10  1.09893314e+00  2.29800000e-10  1.09894205e+00  2.29800000e-10  9.62677412e-06  2.29800000e-10  1.09998337e+00  2.29800000e-10  8.91101385e-06 
 2.34800000e-10  1.09893294e+00  2.34800000e-10  1.09894205e+00  2.34800000e-10  9.99853497e-06  2.34800000e-10  1.09998363e+00  2.34800000e-10  9.10544402e-06 
 2.39800000e-10  1.09893274e+00  2.39800000e-10  1.09894204e+00  2.39800000e-10  9.62715371e-06  2.39800000e-10  1.09998337e+00  2.39800000e-10  9.29993720e-06 
 2.44800000e-10  1.09893255e+00  2.44800000e-10  1.09894204e+00  2.44800000e-10  9.99813272e-06  2.44800000e-10  1.09998363e+00  2.44800000e-10  9.49436720e-06 
 2.49800000e-10  1.09893235e+00  2.49800000e-10  1.09894204e+00  2.49800000e-10  9.62753208e-06  2.49800000e-10  1.09998337e+00  2.49800000e-10  9.68885996e-06 
 2.54800000e-10  1.09893216e+00  2.54800000e-10  1.09894204e+00  2.54800000e-10  9.99773115e-06  2.54800000e-10  1.09998363e+00  2.54800000e-10  9.88328981e-06 
 2.59800000e-10  1.09893196e+00  2.59800000e-10  1.09894204e+00  2.59800000e-10  9.62790983e-06  2.59800000e-10  1.09998337e+00  2.59800000e-10  1.00777821e-05 
 2.64800000e-10  1.09893177e+00  2.64800000e-10  1.09894204e+00  2.64800000e-10  9.99733047e-06  2.64800000e-10  1.09998363e+00  2.64800000e-10  1.02722118e-05 
 2.69800000e-10  1.09893157e+00  2.69800000e-10  1.09894203e+00  2.69800000e-10  9.62828675e-06  2.69800000e-10  1.09998337e+00  2.69800000e-10  1.04667038e-05 
 2.74800000e-10  1.09893137e+00  2.74800000e-10  1.09894203e+00  2.74800000e-10  9.99693067e-06  2.74800000e-10  1.09998363e+00  2.74800000e-10  1.06611333e-05 
 2.79800000e-10  1.09893118e+00  2.79800000e-10  1.09894203e+00  2.79800000e-10  9.62866273e-06  2.79800000e-10  1.09998337e+00  2.79800000e-10  1.08556248e-05 
 2.84800000e-10  1.09893098e+00  2.84800000e-10  1.09894203e+00  2.84800000e-10  9.99653166e-06  2.84800000e-10  1.09998363e+00  2.84800000e-10  1.10500541e-05 
 2.89800000e-10  1.09893078e+00  2.89800000e-10  1.09894203e+00  2.89800000e-10  9.62903815e-06  2.89800000e-10  1.09998337e+00  2.89800000e-10  1.12445452e-05 
 2.94800000e-10  1.09893059e+00  2.94800000e-10  1.09894203e+00  2.94800000e-10  9.99613330e-06  2.94800000e-10  1.09998363e+00  2.94800000e-10  1.14389744e-05 
 2.99800000e-10  1.09893039e+00  2.99800000e-10  1.09894203e+00  2.99800000e-10  9.62941249e-06  2.99800000e-10  1.09998337e+00  2.99800000e-10  1.16334651e-05 
 3.04800000e-10  1.09893020e+00  3.04800000e-10  1.09894202e+00  3.04800000e-10  9.99573604e-06  3.04800000e-10  1.09998363e+00  3.04800000e-10  1.18278941e-05 
 3.09800000e-10  1.09893000e+00  3.09800000e-10  1.09894202e+00  3.09800000e-10  9.62978613e-06  3.09800000e-10  1.09998337e+00  3.09800000e-10  1.20223844e-05 
 3.14800000e-10  1.09892980e+00  3.14800000e-10  1.09894202e+00  3.14800000e-10  9.99533935e-06  3.14800000e-10  1.09998363e+00  3.14800000e-10  1.22168133e-05 
 3.19800000e-10  1.09892961e+00  3.19800000e-10  1.09894202e+00  3.19800000e-10  9.63015899e-06  3.19800000e-10  1.09998337e+00  3.19800000e-10  1.24113031e-05 
 3.24800000e-10  1.09892941e+00  3.24800000e-10  1.09894202e+00  3.24800000e-10  9.99494362e-06  3.24800000e-10  1.09998363e+00  3.24800000e-10  1.26057318e-05 
 3.29800000e-10  1.09892922e+00  3.29800000e-10  1.09894202e+00  3.29800000e-10  9.63053094e-06  3.29800000e-10  1.09998337e+00  3.29800000e-10  1.28002212e-05 
 3.34800000e-10  1.09892902e+00  3.34800000e-10  1.09894202e+00  3.34800000e-10  9.99454860e-06  3.34800000e-10  1.09998362e+00  3.34800000e-10  1.29946498e-05 
 3.39800000e-10  1.09892882e+00  3.39800000e-10  1.09894201e+00  3.39800000e-10  9.63090227e-06  3.39800000e-10  1.09998337e+00  3.39800000e-10  1.31891388e-05 
 3.44800000e-10  1.09892863e+00  3.44800000e-10  1.09894201e+00  3.44800000e-10  9.99415438e-06  3.44800000e-10  1.09998362e+00  3.44800000e-10  1.33835672e-05 
 3.49800000e-10  1.09892843e+00  3.49800000e-10  1.09894201e+00  3.49800000e-10  9.63127273e-06  3.49800000e-10  1.09998337e+00  3.49800000e-10  1.35780558e-05 
 3.54800000e-10  1.09892824e+00  3.54800000e-10  1.09894201e+00  3.54800000e-10  9.99376094e-06  3.54800000e-10  1.09998362e+00  3.54800000e-10  1.37724840e-05 
 3.59800000e-10  1.09892804e+00  3.59800000e-10  1.09894201e+00  3.59800000e-10  9.63164227e-06  3.59800000e-10  1.09998337e+00  3.59800000e-10  1.39669722e-05 
 3.64800000e-10  1.09892784e+00  3.64800000e-10  1.09894201e+00  3.64800000e-10  9.99336838e-06  3.64800000e-10  1.09998362e+00  3.64800000e-10  1.41614002e-05 
